colocating with libquantum
tonto
2367607004	4893229701	0.483854	0.868086 	2.580564 	4.852605 	12.977234 	2.940816 	310.369141 	1.505407 	0.542892 	3.063570 	0.676848 	0.000000 
2368805636	9698128657	0.492998	0.999477 	2.752163 	5.406386 	11.260648 	3.375076 	290.578094 	1.599402 	0.545586 	3.602995 	0.867572 	0.000000 
2370813123	14269186483	0.518657	1.090636 	2.880500 	5.580428 	10.528466 	3.256774 	269.465393 	1.501764 	0.583663 	4.261786 	0.783748 	0.000000 
2369777187	19079547686	0.492640	1.061669 	2.820140 	5.968759 	10.742026 	3.719840 	269.417511 	1.761010 	0.544402 	3.887545 	1.067935 	0.000000 
2368410355	23471453362	0.539267	1.070116 	2.848193 	5.478414 	9.802318 	2.806396 	264.334686 	1.203516 	0.553998 	4.174375 	0.782671 	0.000000 
2369361502	28373292945	0.483362	1.141107 	2.977221 	5.417709 	10.857869 	4.007051 	284.195557 	1.871157 	0.624888 	4.546202 	0.887538 	0.000000 
2370326017	33591326412	0.454257	1.174006 	2.845424 	6.315697 	11.711909 	5.088049 	287.066528 	2.454136 	0.580536 	4.312082 	1.381118 	0.000000 
2369930533	37750800706	0.569767	0.913458 	2.958526 	5.477512 	9.457253 	2.390898 	249.977478 	0.987359 	0.494210 	3.541700 	0.642221 	0.000000 
2370984468	42004275037	0.557423	0.991680 	2.829692 	5.576649 	9.783740 	2.283691 	267.640839 	0.948052 	0.521902 	4.129423 	0.587904 	0.000000 
2367030853	46507930605	0.525580	1.187824 	3.015754 	5.089841 	10.735988 	3.761752 	267.451324 	1.756856 	0.610083 	4.768955 	0.894377 	0.000000 
2368575789	51386479029	0.485508	1.186336 	2.939611 	5.723733 	11.489454 	4.099543 	278.105560 	1.977051 	0.614714 	4.506935 	0.956152 	0.000000 
2370303801	56479818433	0.465373	1.165657 	2.831744 	6.150212 	11.568503 	4.702119 	279.841278 	2.328982 	0.596381 	4.454460 	1.183156 	0.000000 
2371059452	61609885463	0.462189	1.168264 	2.786272 	6.284101 	11.731414 	5.051786 	283.185211 	2.494344 	0.576660 	4.363739 	1.382098 	0.000000 
2371124429	65920128850	0.550114	0.919410 	2.749596 	5.541545 	9.706602 	2.296476 	261.858917 	0.952641 	0.490842 	3.508523 	0.654121 	0.000000 
2369756279	70151526913	0.560041	0.931863 	2.815848 	5.424037 	9.439210 	2.356960 	255.104507 	1.004072 	0.489246 	3.541098 	0.728175 	0.000000 
2370995846	74401940410	0.557827	1.070190 	3.034692 	5.555864 	9.509668 	2.193258 	263.547455 	0.875968 	0.544938 	4.407060 	0.527294 	0.000000 
2369538386	78996135662	0.515768	1.169665 	3.028264 	5.305611 	10.493392 	4.012835 	267.589081 	1.875389 	0.600827 	4.529818 	0.959502 	0.000000 
2369534604	83692381814	0.504559	1.186688 	3.035022 	5.399920 	10.899281 	3.702604 	276.503723 	1.796179 	0.628248 	4.780931 	0.811307 	0.000000 
2370459749	88576497876	0.485341	1.144774 	2.946809 	5.593519 	11.373857 	4.184248 	280.315796 	1.992975 	0.602976 	4.434057 	0.951781 	0.000000 
2362003727	93577485546	0.472307	1.141698 	2.920670 	5.803405 	11.612882 	4.376316 	284.534424 	2.112938 	0.612653 	4.370621 	1.018740 	1.000000 
2370609204	98786616919	0.455087	1.205680 	2.896902 	6.313905 	11.589037 	5.148815 	279.446747 	2.534304 	0.586007 	4.425120 	1.474632 	0.000000 
2367962124	103989908861	0.455089	1.210554 	2.898351 	6.355679 	11.736875 	5.108715 	278.531647 	2.606685 	0.584811 	4.385097 	1.580968 	0.000000 
2369462832	108884284870	0.484120	1.175618 	2.689491 	5.880926 	10.699989 	4.322698 	270.404999 	1.857362 	0.520353 	4.685749 	1.042724 	0.000000 
2369995051	113407253555	0.523991	1.036427 	2.789791 	5.479067 	10.118346 	2.970031 	272.355927 	1.397369 	0.563220 	4.100242 	0.769091 	0.000000 
2368399335	118476091759	0.467247	1.177202 	2.826647 	6.078218 	11.543973 	4.818386 	281.561737 	2.345547 	0.596704 	4.390449 	1.137701 	0.000000 
2367456783	123054274139	0.517117	0.966792 	2.735718 	5.848446 	10.015377 	2.878439 	277.484406 	1.327627 	0.511428 	3.714057 	0.804625 	0.000000 
2371227466	127401231558	0.545491	0.980263 	2.859912 	5.581284 	9.562925 	2.349433 	277.889832 	0.976888 	0.540325 	4.065165 	0.649380 	0.000000 
2370156936	132045446855	0.510346	1.145628 	2.952972 	5.267859 	10.541118 	4.072950 	269.870667 	1.879700 	0.599964 	4.520557 	0.923856 	0.000000 
2369494281	136892184229	0.488884	1.174664 	2.863439 	5.445577 	11.234761 	4.200870 	272.927917 	2.078310 	0.613661 	4.497819 	0.896520 	0.000000 
2276019445	141748465234	0.468675	1.129595 	2.925817 	5.672868 	11.672526 	4.576360 	271.769928 	2.285398 	0.585111 	4.224103 	1.172321 	1.000000 
2360500066	147020172300	0.447768	1.252121 	3.104653 	6.430922 	11.607722 	5.225364 	297.018250 	2.564709 	0.592349 	4.700787 	1.570540 	0.000000 
2361074830	151613191812	0.514057	1.043686 	2.885024 	5.819889 	10.186537 	3.258729 	279.482056 	1.460277 	0.525283 	3.929619 	0.926228 	0.000000 
2361788521	156139603763	0.521779	0.991988 	2.799956 	6.064502 	10.091416 	2.451528 	276.801300 	1.039931 	0.497384 	3.630853 	0.678390 	0.000000 
2360553474	160555955454	0.534503	0.991691 	2.726219 	5.832855 	9.931801 	2.748323 	265.222595 	1.258181 	0.516404 	3.728816 	0.752757 	0.000000 
2355644335	165012181305	0.528619	1.066767 	3.122459 	5.925137 	9.961949 	2.504774 	287.267944 	1.006474 	0.556696 	4.587913 	0.575111 	82.000000 
2360682868	169428072784	0.534588	1.176863 	3.024228 	5.224124 	10.034954 	4.269703 	256.946564 	1.846556 	0.582780 	4.510710 	1.058619 	0.000000 
2358495690	174077992696	0.507212	1.243115 	3.139796 	5.339045 	10.523203 	4.116786 	269.892212 	1.949637 	0.629214 	4.788455 	0.997175 	0.000000 
2360282611	178718242273	0.508654	1.240800 	3.341743 	5.206165 	11.002043 	3.770430 	288.115082 	1.817859 	0.657347 	5.224220 	0.746176 	0.000000 
