mcf
2351036317	950816690	2.472650	3.739292 	14.015525 	1.955562 	2.214966 	7.650546 	1.309434 	1.360839 	0.714675 	39.911175 	17.693188 	1.749203 	6.366270 	0.000000 
2363390339	1772092928	2.877705	3.561948 	13.072466 	1.634950 	1.820587 	6.576120 	0.000000 	1.251610 	0.689806 	33.642845 	13.540176 	1.528242 	4.447410 	0.000000 
2362573426	2558767553	3.003241	3.075976 	12.014627 	1.523374 	1.738535 	5.395070 	0.000000 	1.039007 	0.718519 	28.081732 	11.961231 	1.751830 	5.395350 	0.000000 
2365636454	3326748766	3.080331	3.075223 	11.442638 	1.387898 	1.614100 	5.229560 	0.000000 	1.035959 	0.741947 	26.651676 	10.971874 	1.533461 	4.302800 	0.000000 
2249284036	4050416310	3.108173	2.909585 	10.543619 	1.375005 	1.623416 	4.749512 	0.000000 	0.986452 	0.698867 	25.707209 	10.504120 	1.596514 	3.812240 	128.000000 
2360226791	4765046375	3.302725	2.867681 	10.955531 	1.338116 	1.579092 	4.726741 	0.000000 	0.905893 	0.690727 	24.835257 	10.454958 	1.446352 	4.262240 	3.000000 
2362061394	5516597999	3.142913	2.895008 	11.386795 	1.397656 	1.610503 	4.830940 	0.000000 	0.911586 	0.673509 	25.481018 	10.812301 	1.764679 	4.864050 	0.000000 
2363138210	6263394872	3.164366	2.860759 	10.999692 	1.367048 	1.643017 	4.761382 	0.000000 	0.868054 	0.733721 	24.440207 	10.629790 	1.365579 	3.629130 	0.000000 
2364991407	6983678221	3.283418	2.895852 	11.346431 	1.329029 	1.576685 	4.788488 	0.000000 	0.915508 	0.742393 	25.410568 	10.553254 	1.673011 	4.396760 	0.000000 
2234352763	7682940199	3.195301	2.831168 	10.678562 	1.330353 	1.540198 	4.686407 	0.000000 	0.898165 	0.687125 	24.499628 	10.147800 	1.366452 	3.548280 	91.000000 
2356646560	8512493805	2.840861	3.810588 	13.809654 	1.682605 	1.941872 	6.617250 	0.000000 	1.300912 	0.768350 	34.043030 	13.053863 	1.829140 	5.062620 	0.000000 
2359185338	9314535105	2.941476	3.908398 	15.115035 	1.606661 	1.803267 	6.787633 	0.000000 	1.233599 	0.640899 	35.291344 	14.280273 	1.710884 	6.373940 	0.000000 
2361137125	10127335001	2.904943	3.981794 	16.065201 	1.619046 	1.793815 	6.785839 	0.000000 	1.154274 	0.674208 	36.335312 	15.067774 	1.850489 	6.307940 	0.000000 
2223892396	11165261249	2.142631	4.277058 	13.555991 	1.936995 	2.217964 	9.617588 	0.000000 	1.458710 	0.689906 	40.068108 	13.243220 	4.968107 	7.139300 	0.000000 
2059649882	12652233215	1.385130	3.771652 	3.090479 	2.532867 	3.022694 	10.999793 	0.000000 	2.391899 	0.697643 	42.111938 	2.456002 	9.436035 	13.450750 	7.000000 
1981031806	14161690034	1.312414	3.800117 	3.077117 	2.553166 	3.037317 	10.179867 	0.000000 	2.428068 	0.709580 	39.936623 	3.036071 	10.198334 	10.930350 	0.000000 
2072146363	15528864077	1.515642	3.318331 	7.010505 	2.161044 	2.709006 	7.401713 	0.000000 	1.997698 	0.713650 	32.076771 	7.735523 	7.680596 	8.699430 	0.000000 
2367530142	16790012311	1.877281	2.069818 	15.364974 	1.319122 	2.194215 	2.672229 	0.000000 	1.262245 	0.548506 	18.485519 	14.172637 	1.077610 	3.439880 	0.000000 
2362910427	18789843363	1.181555	1.796210 	10.269266 	2.051787 	3.639063 	3.057272 	0.000000 	1.241618 	0.563675 	16.119770 	10.217135 	1.421188 	5.596930 	0.000000 
2359955242	20750603352	1.203592	1.819949 	10.308709 	2.034589 	3.414730 	3.033473 	0.000000 	1.206557 	0.705870 	15.537225 	9.749577 	1.213141 	4.878440 	0.000000 
2353552285	22257354718	1.562004	2.025539 	13.226205 	1.584963 	2.652773 	2.860109 	0.000000 	1.220827 	0.637029 	17.908644 	13.169262 	0.889167 	4.271850 	92.000000 
2362516768	23518073832	1.873944	2.159401 	14.458832 	1.444976 	2.354814 	2.668632 	0.000000 	1.238313 	0.673373 	18.612026 	14.696556 	1.211368 	6.394140 	0.000000 
2366061743	24718568738	1.970905	2.223583 	15.462401 	1.295462 	2.108092 	2.715851 	0.000000 	1.244556 	0.668506 	18.467072 	14.855867 	1.359399 	5.276570 	0.000000 
2364590914	25893243626	2.012975	2.183301 	15.430225 	1.326494 	2.118970 	2.725015 	0.000000 	1.236042 	0.579540 	19.605833 	15.532057 	0.910399 	4.249890 	0.000000 
2364549234	27115680293	1.934292	2.182701 	14.824842 	1.387773 	2.267568 	2.822665 	0.000000 	1.233864 	0.608549 	18.700596 	13.963143 	1.302542 	4.835230 	0.000000 
2365318050	28248276681	2.088403	2.193664 	15.787520 	1.298361 	2.163924 	2.703027 	0.000000 	1.213451 	0.555073 	19.593985 	15.312477 	1.147894 	4.021700 	6.000000 
