colocating with libquantum
tonto
2359506438	3759918598	0.627542	0.604112 	1.804026 	3.722911 	9.590283 	2.145838 	237.740829 	1.105822 	0.398358 	2.011488 	0.477314 	0.000000 
2351470563	7109030851	0.702118	0.600778 	1.856680 	3.512207 	8.459680 	1.997155 	197.716431 	1.055713 	0.385798 	2.135777 	0.547012 	43.000000 
2365188941	10240728677	0.755242	0.681420 	2.401563 	3.729197 	7.536172 	2.239061 	188.368393 	1.032098 	0.400558 	2.569327 	0.682130 	29.000000 
2361436905	13114196684	0.821807	0.699221 	2.871730 	3.357408 	7.102228 	2.038505 	167.061127 	0.892449 	0.434093 	2.807280 	0.528248 	0.000000 
2295061031	16394798992	0.699585	0.757473 	2.938557 	4.085380 	7.543703 	3.081557 	175.055756 	1.453634 	0.433185 	2.781585 	0.849151 	0.000000 
2365050396	19430744775	0.779016	0.674524 	2.954119 	3.933754 	6.963758 	1.988467 	183.074615 	0.844933 	0.383877 	2.475782 	0.544562 	0.000000 
2341937532	22370250390	0.796711	0.717858 	3.063817 	3.636557 	6.514563 	1.891046 	182.697220 	0.795306 	0.402924 	2.808080 	0.524095 	68.000000 
2362831480	25394933108	0.781183	0.788606 	3.187770 	3.352981 	7.058825 	2.422996 	182.287872 	1.166828 	0.452939 	3.230749 	0.577353 	0.000000 
2362135983	28658789480	0.723725	0.779281 	3.095527 	3.718901 	7.473699 	2.796072 	188.939545 	1.381310 	0.453432 	3.009428 	0.715366 	0.000000 
2354757722	32069806657	0.690339	0.775675 	2.798960 	4.166219 	6.824445 	3.351232 	186.983841 	1.630489 	0.411413 	2.822216 	1.037537 	0.000000 
2360574184	35097041691	0.779779	0.690875 	3.135178 	3.771266 	6.849666 	2.074227 	169.220078 	0.980343 	0.391580 	2.616259 	0.689585 	0.000000 
2362811038	38002666579	0.813185	0.660729 	3.463420 	3.773485 	6.471991 	1.548093 	176.111420 	0.669941 	0.374357 	2.524379 	0.546365 	0.000000 
2362436313	40845680837	0.830962	0.693164 	3.686635 	3.736201 	6.461680 	1.288166 	182.547684 	0.490467 	0.404890 	3.041626 	0.365274 	0.000000 
2362027982	43821770451	0.793668	0.800861 	3.617021 	3.546181 	6.991628 	2.697444 	171.505539 	1.230377 	0.443458 	3.078885 	0.777121 	0.000000 
2360315996	46832188244	0.784049	0.824749 	3.876318 	3.438310 	7.082502 	2.338246 	185.376724 	1.152691 	0.472708 	3.376179 	0.557508 	0.000000 
2350393882	50064203625	0.727222	0.791900 	3.618735 	3.749564 	7.197089 	2.755970 	183.980911 	1.337443 	0.434773 	3.059668 	0.703827 	38.000000 
2358999497	53205875708	0.750874	0.782711 	3.530673 	3.637343 	7.392298 	2.781204 	175.515091 	1.362393 	0.451728 	3.075789 	0.703240 	34.000000 
2361010380	56629964331	0.689530	0.822511 	3.486453 	4.088486 	7.498548 	3.305220 	192.011551 	1.564332 	0.422098 	2.944766 	1.101737 	3.000000 
2360346952	60196970384	0.661717	0.862539 	3.631885 	4.371429 	8.353897 	3.544782 	195.211029 	1.772252 	0.434282 	3.068380 	1.166630 	0.000000 
2332086320	63224689701	0.770245	0.754606 	3.801279 	3.902765 	6.971544 	2.170828 	178.193863 	0.982489 	0.434305 	2.876683 	0.768948 	1.000000 
2349924600	66391352686	0.742082	0.660823 	3.584945 	4.177380 	7.236258 	1.515084 	195.171066 	0.694510 	0.390414 	2.606480 	0.487877 	4.000000 
