colocating with libquantum
tonto
2365523408	4334869651	0.545697	0.762197 	1.940127 	4.362460 	11.657456 	2.623411 	269.421783 	1.329261 	0.475421 	2.728775 	0.616638 	0.000000 
2366540268	8555414194	0.560719	0.851256 	1.965091 	4.617240 	10.476935 	2.826141 	255.107178 	1.377539 	0.475536 	3.076826 	0.730188 	0.000000 
2366735588	12358009205	0.622400	0.872464 	2.551441 	4.621433 	8.518656 	2.562311 	231.035263 	1.127172 	0.479930 	3.400714 	0.679558 	0.000000 
2361539499	16644686972	0.550902	0.988943 	2.936612 	5.225233 	9.763610 	3.804310 	232.100967 	1.786129 	0.541379 	3.794646 	1.044047 	0.000000 
2358031617	20344602833	0.637320	0.842741 	3.248306 	4.700560 	8.095812 	2.180025 	228.165558 	0.983502 	0.490202 	3.145715 	0.679711 	0.000000 
2361205656	24013470418	0.643579	0.920096 	3.289365 	4.392960 	8.357613 	2.594172 	221.292526 	1.172773 	0.510880 	3.798650 	0.645643 	0.000000 
2361144873	28193308028	0.564889	0.995808 	3.039796 	4.905308 	9.515583 	3.345286 	231.137543 	1.620562 	0.566445 	4.038445 	0.860183 	0.000000 
2360988233	32535344868	0.543751	1.019357 	2.952973 	5.400561 	10.039231 	4.273478 	234.352951 	2.029581 	0.516542 	3.832017 	1.267529 	0.000000 
2359411522	36270176000	0.631732	0.814826 	3.153288 	4.806352 	8.360084 	2.481450 	221.019806 	1.071629 	0.470162 	3.163087 	0.714714 	0.000000 
2356568852	39910070097	0.647428	0.892718 	3.149909 	4.877244 	8.321300 	1.885320 	210.055542 	0.724941 	0.478155 	3.223065 	0.591654 	0.000000 
2360426262	43453649038	0.666114	0.963626 	3.513634 	4.376640 	8.269605 	2.678689 	214.091019 	1.165691 	0.508116 	3.958444 	0.758757 	0.000000 
2358449812	47489982980	0.584305	1.112181 	4.041668 	4.674439 	9.685505 	3.169872 	249.721649 	1.546021 	0.595215 	4.468772 	0.717142 	0.000000 
2358169938	51921375282	0.532151	1.074744 	3.863736 	5.055013 	10.054771 	3.755372 	248.214630 	1.798235 	0.577265 	4.115790 	0.930499 	0.000000 
2358291378	56403956409	0.526101	1.093892 	3.755441 	5.378065 	10.731655 	4.360673 	251.377014 	2.103570 	0.571171 	4.024523 	1.162204 	0.000000 
2355900718	61027104492	0.509588	1.140876 	3.867371 	5.698954 	10.428882 	4.604023 	246.951569 	2.240802 	0.551864 	4.137758 	1.406901 	0.000000 
2357538183	64845271743	0.617453	0.899782 	3.595741 	4.902955 	8.802732 	2.482075 	227.499283 	1.083765 	0.481243 	3.408035 	0.747308 	0.000000 
