mcf
2363097368	577350600	4.093002	4.183258 	16.466539 	1.454240 	1.594505 	8.992670 	1.355647 	1.490344 	0.028741 	49.018295 	21.558184 	0.698242 	2.367350 	0.000000 
2370906886	1013348977	5.437880	3.530244 	14.793653 	1.054156 	1.187439 	6.939847 	0.000000 	1.138425 	0.028327 	36.950462 	16.409399 	0.579866 	1.665240 	0.000000 
2370863978	1397517822	6.171412	3.346909 	13.729357 	0.899119 	1.033719 	6.175593 	0.000000 	1.059007 	0.027440 	33.219547 	13.781959 	0.400256 	0.895820 	0.000000 
2315726989	1741653786	6.729105	3.143863 	13.081451 	0.820405 	0.976410 	5.724520 	0.000000 	0.998596 	0.027072 	31.353344 	12.928267 	0.322809 	0.824110 	0.000000 
2370412067	2086364664	6.876522	3.136009 	13.693233 	0.798899 	0.941687 	5.698411 	0.000000 	0.900992 	0.024928 	30.674437 	13.536404 	0.359627 	0.612590 	2.000000 
2368838367	2416646563	7.172172	3.112875 	13.799954 	0.773398 	0.924802 	5.648067 	0.000000 	0.868207 	0.026887 	30.636700 	13.830855 	0.361776 	0.644990 	0.000000 
2373273543	2753739204	7.040420	3.141102 	13.480783 	0.798360 	0.894291 	5.701379 	0.000000 	0.921937 	0.027797 	31.218447 	13.504526 	0.393977 	0.711100 	0.000000 
2372775866	3085707492	7.147598	3.266412 	13.190065 	0.840258 	0.978593 	5.987931 	0.000000 	1.067302 	0.026730 	32.318535 	12.953087 	0.415398 	0.679870 	0.000000 
2372538569	3421601315	7.063359	3.257425 	13.674697 	0.847318 	0.941874 	6.090797 	0.000000 	0.992156 	0.027426 	32.010330 	13.548744 	0.375372 	0.687100 	0.000000 
2238309027	3813436686	5.712371	4.036932 	17.008133 	0.998739 	1.093771 	7.458851 	0.000000 	1.090147 	0.025714 	40.659687 	17.385376 	0.462114 	0.743950 	21.000000 
2166747738	4730528783	2.362628	4.589506 	12.622041 	1.760546 	2.105263 	12.304589 	0.000000 	1.880130 	0.038300 	50.644993 	12.675251 	5.592287 	3.673040 	0.000000 
1917468569	6117334858	1.382651	4.232348 	1.405072 	2.370634 	2.861924 	13.317886 	0.000000 	2.912642 	0.068835 	49.224373 	2.468148 	11.536608 	2.970660 	0.000000 
1971380536	7428402546	1.503645	3.707463 	5.686975 	2.010047 	2.525515 	10.050906 	0.000000 	2.517537 	0.060902 	41.911415 	6.576257 	9.636761 	3.893610 	0.000000 
2370258324	8682880947	1.889437	1.912308 	16.435844 	1.023404 	2.141074 	2.749423 	0.000000 	1.305842 	0.023513 	20.283430 	16.651758 	0.032608 	0.062780 	0.000000 
